,link,price,availability,title,author,categories
6095,https://echo-books.com/shop/uchimsya-risovat-geroev-anime-v-dvizhenii-poshagovye-uroki-po-rabote-s-emocziyami-i-plastikoj-dlya-nachinayushhih/,"15,19",Нет в наличии,Учимся рисовать героев аниме в движении. Пошаговые уроки по работе с эмоциями и пластикой для начинающих,Харт К.,"Искусство, Прикладная литература"
6096,https://echo-books.com/shop/uchimsya-risovat-anime-po-prostym-shablonam-rukovodstvo-po-sozdaniyu-personazhej-v-lyubimom-zhanre/,"15,13",В наличии,Учимся рисовать аниме по простым шаблонам. Руководство по созданию персонажей в любимом жанре,Харт К.,"Искусство, Прикладная литература"
6097,https://echo-books.com/shop/uzhasy-lavkrafta-raskrashivaem-drevnee-zlo/,"8,92",В наличии,Ужасы Лавкрафта. Раскрашиваем древнее зло,DZETH,"Искусство, Прикладная литература"
6098,https://echo-books.com/shop/uzhasnye-i-zagadochnye-horror-raskraska-novoe-oformlenie/,"8,82",В наличии,Ужасные и загадочные. Хоррор-раскраска (новое оформление),,"Искусство, Прикладная литература"
6099,https://echo-books.com/shop/udivitelnye-zhivotnye-mini-raskraska-antistress-dlya-tvorchestva-i-vdohnoveniya-sova/,"8,77",Нет в наличии,Удивительные животные. Мини-раскраска-антистресс для творчества и вдохновения (сова),,"Искусство, Прикладная литература"
6100,https://echo-books.com/shop/udacha-geniya-ot-obslugi-do-proroka-kak-izobreli-vysokoe-iskusstvo/,"12,60",Нет в наличии,Удача гения. От обслуги до пророка: как изобрели высокое искусство,Санти М.,"Искусство, Прикладная литература"
6101,https://echo-books.com/shop/tainstvennyj-van-gog-iskusstvo-bezumie-i-genialnost-gollandskogo-hudozhnika/,"12,68",Нет в наличии,"Таинственный Ван Гог. Искусство, безумие и гениальность голландского художника",д`Орацио К.,"Искусство, Прикладная литература"
6102,https://echo-books.com/shop/suzhdeniya-o-nauke-i-iskusstve/,"10,06",Нет в наличии,Суждения о науке и искусстве,Леонардо да Винчи,"Искусство, Прикладная литература"
6103,https://echo-books.com/shop/strashno-no-krasivo-raskraska-antistress-dlya-tvorchestva-i-vdohnoveniya/,"11,12",Нет в наличии,"Страшно, но красиво. Раскраска-антистресс для творчества и вдохновения",Роберт А.,"Искусство, Прикладная литература"
6104,https://echo-books.com/shop/spasite-kotika-vse-chto-nuzhno-znat-o-sczenarii-obnovlennoe-izdanie/,"11,85",Нет в наличии,"Спасите котика! Все, что нужно знать о сценарии (обновленное издание)",Снайдер Б.,"Искусство, Прикладная литература"
6105,https://echo-books.com/shop/soprano-zakulisnaya-istoriya-legendarnogo-seriala/,"22,44",Нет в наличии,Сопрано. Закулисная история легендарного сериала,"Империоли М., Ширрипа С.","Искусство, Прикладная литература"
6106,https://echo-books.com/shop/sozdanie-personazhej-v-procreate-polnoe-rukovodstvo-dlya-nachinayushhih-didzhital-hudozhnikov/,"28,90",В наличии,Создание персонажей в Procreate. Полное руководство для начинающих диджитал-художников,3dtotal,"Искусство, Прикладная литература"
6107,https://echo-books.com/shop/sketching-kazhdyj-den-100-uprazhnenij-dlya-razvitiya-stilya-i-tehniki/,"22,24",Нет в наличии,Скетчинг каждый день. 100+ упражнений для развития стиля и техники,Грюневальд С.,"Искусство, Прикладная литература"
6108,https://echo-books.com/shop/sketchbuk-ekspress-kurs-po-risovaniyu-oblozhka-kraft/,"18,37",В наличии,Скетчбук. Экспресс-курс по рисованию (обложка крафт),Дрюма Л.А.,"Искусство, Прикладная литература"
6109,https://echo-books.com/shop/semya-dzhostar-protiv-dio-raskrashivaem-mir-jojo/,"8,68",Нет в наличии,Семья Джостар против Дио! Раскрашиваем мир «JoJo»,Just Irka,"Искусство, Прикладная литература"
6110,https://echo-books.com/shop/sekrety-sredizemya-kak-poyavilas-kultovaya-vselennaya-vlastelina-kolecz/,"24,14",Нет в наличии,Секреты Средиземья. Как появилась культовая вселенная Властелина колец,"Леук Р., Манжен Л., Штейер Ж.","Искусство, Прикладная литература"
6111,https://echo-books.com/shop/rukovodstvo-po-risovaniyu-mangi/,"17,05",В наличии,Руководство по рисованию манги,Харт К.,"Искусство, Прикладная литература"
6112,https://echo-books.com/shop/rukovodstvo-po-risovaniyu-majnkrafta-38-poshagovyh-urokov-dlya-nachinayushhih/,"18,69",В наличии,Руководство по рисованию Майнкрафта. 38 пошаговых уроков для начинающих,Гольмгрен В.С.,"Искусство, Прикладная литература"
6113,https://echo-books.com/shop/rukovodstvo-lepnogo-iskusstva/,"8,77",Нет в наличии,Руководство лепного искусства,,"Искусство, Прикладная литература"
6114,https://echo-books.com/shop/risuem-cheloveka-po-fotografiyam-prakticheskoe-rukovodstvo-s-referensami-i-tutorialami/,"21,47",Нет в наличии,Рисуем человека по фотографиям. Практическое руководство с референсами и туториалами,Джонс П.,"Искусство, Прикладная литература"
6115,https://echo-books.com/shop/risuem-mangu-s-markom-krilli-poshagovye-tehniki-i-prakticheskie-sovety/,"14,73",В наличии,Рисуем мангу с Марком Крилли. Пошаговые техники и практические советы,Крилли М.,"Искусство, Прикладная литература"
6116,https://echo-books.com/shop/risuem-mangu-3-kurs-po-sozdaniyu-personazhej-s-markom-krilli/,"10,66",Нет в наличии,Рисуем мангу 3. Курс по созданию персонажей с Марком Крилли,Крилли М.,"Искусство, Прикладная литература"
